Code CIS,Code CIP13,Code statut,Libellé statut,Date de début,Date mise à jour,Date remise à disposition,Lien ANSM
60779182,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
60492702,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
60118715,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
66661251,,3,Arrêt de commercialisation,06/10/2023,23/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/imogamrage150uimlsolutioninjectableimmunoglobulinehumainerabique
69085818,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
67488731,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
67210479,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
66057393,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
64675665,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
64380679,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
64361369,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
63208057,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
62672962,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
61293112,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
61128406,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
60310861,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
60298455,,2,Tension d'approvisionnement,06/10/2023,13/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/paracetamolformessuppositoires300mg200mg150mg100mget80mgparacetamol
63058248,3400930575031,2,Tension d'approvisionnement,06/10/2023,01/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/bicarbonatedesodium14solutionpourperfusionflaconenverrede250mletde500mlsodiumbicarbonatede
63058248,3400930575260,2,Tension d'approvisionnement,06/10/2023,01/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/bicarbonatedesodium14solutionpourperfusionflaconenverrede250mletde500mlsodiumbicarbonatede
60446911,3400935073723,2,Tension d'approvisionnement,06/10/2023,01/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/bicarbonatedesodium14solutionpourperfusionflaconenverrede250mletde500mlsodiumbicarbonatede
60446911,3400935073433,2,Tension d'approvisionnement,06/10/2023,01/06/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/bicarbonatedesodium14solutionpourperfusionflaconenverrede250mletde500mlsodiumbicarbonatede
67499717,,2,Tension d'approvisionnement,06/10/2023,17/05/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/kayexalatepoudrepoursuspensionoraleetrectalesodiumpolystyrenesulfonatede
65475361,,2,Tension d'approvisionnement,06/10/2023,17/05/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/kayexalatepoudrepoursuspensionoraleetrectalesodiumpolystyrenesulfonatede
64360751,,2,Tension d'approvisionnement,06/10/2023,17/05/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/kayexalatepoudrepoursuspensionoraleetrectalesodiumpolystyrenesulfonatede
62073400,,2,Tension d'approvisionnement,06/10/2023,17/05/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/kayexalatepoudrepoursuspensionoraleetrectalesodiumpolystyrenesulfonatede
64755271,,1,Rupture de stock,06/10/2023,02/05/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/arsenictrioxideaccord1mgmlsolutionadiluerpourperfusiontrioxydedarsenic
65760638,,3,Arrêt de commercialisation,06/10/2023,06/03/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/deroxat20mg10mlsuspensionbuvableparoxetinechlorhydratedehemihydrate
69863646,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
68950817,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
68077576,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
68069647,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
67917554,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
67633493,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
67627533,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
67341610,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
67128676,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
67040436,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
66337630,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
66040892,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
65843557,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
65726148,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
65451809,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
65324797,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
64723206,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
64708962,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
64636979,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
64431294,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
64391177,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
63735807,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
63468069,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
62880372,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
62518601,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
62423007,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
61422735,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
61392480,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
61290319,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
60990208,,2,Tension d'approvisionnement,06/10/2023,01/02/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/montelukastcomprime5mget10mgmontelukastsodique
69584479,,3,Arrêt de commercialisation,06/10/2023,24/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/minirin01mgmlsolutionpouradministrationendonasaledesmopressine
68787341,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
68634071,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
68240500,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
67555219,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
66782502,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
65607934,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
65261375,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
64937231,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
64127601,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
63784708,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
62645381,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
62571408,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
61708252,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
61211453,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
60666074,,2,Tension d'approvisionnement,06/10/2023,20/01/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/folinatedecalcium10mgmlsolutioninjectablepourperfusion50mg100mg200mg350mglyophilisatpourusageparenterallevofolinatedecalciumdontelvorine10mgml25mg25ml50mg5ml100mg10ml175mg175mlsolutioninjectable
65806466,,1,Rupture de stock,06/10/2023,23/11/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/alprostadilintselchimos05mgmlsolutioninjectablealprostadil
68016452,,1,Rupture de stock,06/10/2023,04/11/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/alyostalvenindeguepepolistes110microgrammeset550microgrammespoudreetsolvantpoursolutioninjectableguepepolistesveninde
65672298,,1,Rupture de stock,06/10/2023,04/11/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/alyostalvenindeguepepolistes110microgrammeset550microgrammespoudreetsolvantpoursolutioninjectableguepepolistesveninde
69785998,,2,Tension d'approvisionnement,06/10/2023,07/10/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amifampridineserb10mgcomprimeamifampridinephosphated
68951171,,1,Rupture de stock,06/10/2023,09/08/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/actosolv100000uiet600000uipoudrepoursolutioninjectablepourperfusionurokinase
67448313,,1,Rupture de stock,06/10/2023,09/08/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/actosolv100000uiet600000uipoudrepoursolutioninjectablepourperfusionurokinase
66372720,,3,Arrêt de commercialisation,06/10/2023,05/07/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/iobenguane131ipourtherapiecisbiointernational370mbqmlsolutionpourperfusioniobenguane131i
62927128,,1,Rupture de stock,06/10/2023,29/04/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acuitel5mget20mgcomprimeenrobesecablechlorhydratedequinapril
62206135,,1,Rupture de stock,06/10/2023,29/04/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/acuitel5mget20mgcomprimeenrobesecablechlorhydratedequinapril
61065137,,2,Tension d'approvisionnement,06/10/2023,29/03/2022,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/myozyme50mgpoudrepoursolutionadiluerpourperfusionsanofiaventisfrance
